experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,15,13,[57499],-0.375,-0.1875,0.1875,0.1875,0.499999986666667,False,graph,,True,L13_F57499,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,14,[24749],-0.375,-0.4375,-0.0625,0.0625,0.1666666622222223,False,graph,,True,L14_F24749,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,14,[140141],-0.375,-0.5,-0.125,0.125,0.3333333244444447,False,graph,,True,L14_F140141,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,15,[15507],-0.375,-0.3125,0.0625,0.0625,0.1666666622222223,False,graph,,True,L15_F15507,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,16,[46637],-0.375,-0.5,-0.125,0.125,0.3333333244444447,False,graph,,True,L16_F46637,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,16,[82587],-0.375,-0.5,-0.125,0.125,0.3333333244444447,False,graph,,True,L16_F82587,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,16,[14097],-0.375,-0.4375,-0.0625,0.0625,0.1666666622222223,False,graph,,True,L16_F14097,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,17,[153539],-0.375,-0.5,-0.125,0.125,0.3333333244444447,False,graph,,True,L17_F153539,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,17,[6720],-0.375,-0.4375,-0.0625,0.0625,0.1666666622222223,False,graph,,True,L17_F6720,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,18,[100148],-0.375,0.5625,0.9375,0.9375,2.499999933333336,True,graph,,True,L18_F100148,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,19,[94584],-0.375,0.0,0.375,0.375,0.999999973333334,False,graph,,True,L19_F94584,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,19,[44438],-0.375,0.0625,0.4375,0.4375,1.1666666355555564,True,graph,,True,L19_F44438,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,19,[130590],-0.375,0.0625,0.4375,0.4375,1.1666666355555564,True,graph,,True,L19_F130590,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,20,[74959],-0.375,-0.625,-0.25,0.25,0.6666666488888894,False,graph,,True,L20_F74959,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,20,[93472],-0.375,-0.6875,-0.3125,0.3125,0.8333333111111118,False,graph,,True,L20_F93472,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,21,[101234],-0.375,-0.25,0.125,0.125,0.3333333244444447,False,graph,,True,L21_F101234,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,22,[133148],-0.375,-0.78125,-0.40625,0.40625,1.0833333044444453,False,graph,,True,L22_F133148,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,22,[110496],-0.375,-1.03125,-0.65625,0.65625,1.7499999533333346,False,graph,,True,L22_F110496,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,22,[93236],-0.375,-0.96875,-0.59375,0.59375,1.5833332911111122,False,graph,,True,L22_F93236,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,23,[83556],-0.375,-1.59375,-1.21875,1.21875,3.2499999133333355,False,graph,,True,L23_F83556,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,23,[71067],-0.375,-1.5625,-1.1875,1.1875,3.1666665822222244,False,graph,,True,L23_F71067,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,24,[60777],-0.375,-1.0625,-0.6875,0.6875,1.8333332844444457,False,graph,,True,L24_F60777,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,24,[249],-0.375,-0.9375,-0.5625,0.5625,1.4999999600000011,False,graph,,True,L24_F249,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,24,[52031],-0.375,-1.1875,-0.8125,0.8125,2.1666666088888906,False,graph,,True,L24_F52031,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,25,[71226],-0.375,-0.4375,-0.0625,0.0625,0.1666666622222223,False,graph,,True,L25_F71226,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,25,[110282],-0.375,-0.5625,-0.1875,0.1875,0.499999986666667,False,graph,,True,L25_F110282,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,25,[106028],-0.375,-0.6875,-0.3125,0.3125,0.8333333111111118,False,graph,,True,L25_F106028,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,10,[128064],3.25,3.5,0.25,0.25,0.0769230766863905,False,graph,,True,L10_F128064,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,10,[35580],3.25,3.46875,0.21875,0.21875,0.0673076921005917,False,graph,,True,L10_F35580,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,10,[97799],3.25,3.59375,0.34375,0.34375,0.1057692304437869,False,graph,,True,L10_F97799,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,11,[151375],3.25,3.15625,-0.09375,0.09375,0.0288461537573964,False,graph,,True,L11_F151375,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,11,[35425],3.25,3.125,-0.125,0.125,0.0384615383431952,False,graph,,True,L11_F35425,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,11,[114815],3.25,3.09375,-0.15625,0.15625,0.048076922928994,False,graph,,True,L11_F114815,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,12,[2451],3.25,3.3125,0.0625,0.0625,0.0192307691715976,False,graph,,True,L12_F2451,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,13,[57499],3.25,3.28125,0.03125,0.03125,0.0096153845857988,False,graph,,True,L13_F57499,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,14,[24749],3.25,3.0625,-0.1875,0.1875,0.0576923075147929,False,graph,,True,L14_F24749,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,14,[140141],3.25,3.0625,-0.1875,0.1875,0.0576923075147929,False,graph,,True,L14_F140141,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,15,[15507],3.25,2.90625,-0.34375,0.34375,0.1057692304437869,False,graph,,True,L15_F15507,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,16,[46637],3.25,2.65625,-0.59375,0.59375,0.1826923071301775,False,graph,,True,L16_F46637,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,16,[14097],3.25,2.65625,-0.59375,0.59375,0.1826923071301775,False,graph,,True,L16_F14097,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,16,[82587],3.25,2.59375,-0.65625,0.65625,0.2019230763017751,False,graph,,True,L16_F82587,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,17,[6720],3.25,2.71875,-0.53125,0.53125,0.1634615379585799,False,graph,,True,L17_F6720,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,17,[153539],3.25,2.65625,-0.59375,0.59375,0.1826923071301775,False,graph,,True,L17_F153539,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,18,[100148],3.25,3.5625,0.3125,0.3125,0.0961538458579881,False,graph,,True,L18_F100148,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,19,[44438],3.25,2.875,-0.375,0.375,0.1153846150295858,False,graph,,True,L19_F44438,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,19,[130590],3.25,2.96875,-0.28125,0.28125,0.0865384612721893,False,graph,,True,L19_F130590,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,19,[94584],3.25,2.90625,-0.34375,0.34375,0.1057692304437869,False,graph,,True,L19_F94584,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,16,20,[74959],3.25,2.8125,-0.4375,0.4375,0.1346153842011834,False,graph,,True,L20_F74959,-1,Carbon-14 decays to nitrogen-14 by emitting a fast electron. Is the decay type alpha or beta?, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
