prompt_idx,prompt_id,prompt_text,prompt_short,level,level_label,group_id,surface_family,cue_type,cue_set,relation_type,concept_route,cue_label,latent_state_target,correct_answer,incorrect_answer,physics_concept,difficulty,inference_steps,wording_variant,semantic_equiv_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,has_alpha_keyword,has_beta_keyword,keyword_free,evidence_completeness,is_uniquely_determining,baseline_sign_diff,sign_correct,hard_correct
284,L2-BR7-v07,"A nucleus undergoes a decay process. The decay: a neutron becomes a proton, increasing the atomic number by 1. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The decay: a neutron becomes a proton, incr",2,relation_process,L2-BR7,L2-BR7,,['daughter_z_plus1'],n_to_p_plus_z_plus1,,n_to_p_plus_z_plus1,beta,beta,alpha,beta_decay,easy,2,7,L2-BR7,,,False,False,False,False,False,True,single,True,3.145157814025879,True,True
285,L2-BR7-v08,"A nucleus undergoes a decay process. A neutron inside the nucleus converts to a proton, giving the daughter Z+1. Is the decay type alpha or beta?",A nucleus undergoes a decay process. A neutron inside the nucleus converts to a ,2,relation_process,L2-BR7,L2-BR7,,['daughter_z_plus1'],n_to_p_plus_z_plus1,,n_to_p_plus_z_plus1,beta,beta,alpha,beta_decay,easy,2,8,L2-BR7,,,False,False,False,False,False,True,single,True,2.818732261657715,True,True
286,L2-BR8-v01,"A nucleus undergoes a decay process. The emitted particle has charge −1e and the daughter nucleus has Z+1 and unchanged mass number, with an antineutrino also emitted. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The emitted particle has charge −1e and the,2,relation_process,L2-BR8,L2-BR8,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",full_beta_process_spec,,full_beta_process_spec,beta,beta,alpha,beta_decay,easy,1,1,L2-BR8,,,False,False,False,False,False,True,combination,True,0.8618812561035156,True,True
287,L2-BR8-v02,"A nucleus undergoes a decay process. A particle with charge −1e is emitted, a neutron converts to a proton, Z increases by 1, A is conserved, and an antineutrino is released. Is the decay type alpha or beta?","A nucleus undergoes a decay process. A particle with charge −1e is emitted, a ne",2,relation_process,L2-BR8,L2-BR8,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",full_beta_process_spec,,full_beta_process_spec,beta,beta,alpha,beta_decay,easy,1,2,L2-BR8,,,False,False,False,False,False,True,combination,True,1.929244041442871,True,True
288,L2-BR8-v03,"A nucleus undergoes a decay process. The decay emits a particle of charge −1e accompanied by an antineutrino, increasing Z by 1 while A stays the same. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The decay emits a particle of charge −1e ac,2,relation_process,L2-BR8,L2-BR8,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",full_beta_process_spec,,full_beta_process_spec,beta,beta,alpha,beta_decay,easy,1,3,L2-BR8,,,False,False,False,False,False,True,combination,True,1.2741460800170898,True,True
289,L2-BR8-v04,"A nucleus undergoes a decay process. The emitted particle carries −1e, the atomic number of the daughter is 1 greater than the parent, the mass number is unchanged, and an antineutrino exits. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The emitted particle carries −1e, the atomi",2,relation_process,L2-BR8,L2-BR8,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",full_beta_process_spec,,full_beta_process_spec,beta,beta,alpha,beta_decay,easy,1,4,L2-BR8,,,False,False,False,False,False,True,combination,True,1.3770627975463867,True,True
290,L2-BR8-v05,"A nucleus undergoes a decay process. The decay: emitted particle charge −1e, daughter Z+1, A unchanged, antineutrino co-emitted. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The decay: emitted particle charge −1e, dau",2,relation_process,L2-BR8,L2-BR8,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",full_beta_process_spec,,full_beta_process_spec,beta,beta,alpha,beta_decay,easy,1,5,L2-BR8,,,False,False,False,False,False,True,combination,True,1.561354637145996,True,True
291,L2-BR8-v06,"A nucleus undergoes a decay process. A −1e particle and antineutrino are released; Z increases by 1, A is conserved. Is the decay type alpha or beta?",A nucleus undergoes a decay process. A −1e particle and antineutrino are release,2,relation_process,L2-BR8,L2-BR8,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",full_beta_process_spec,,full_beta_process_spec,beta,beta,alpha,beta_decay,easy,1,6,L2-BR8,,,False,False,False,False,False,True,combination,True,2.184040069580078,True,True
292,L2-BR8-v07,A nucleus undergoes a decay process. The emitted −1e particle is accompanied by an antineutrino; the daughter has Z+1 and A unchanged. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted −1e particle is accompanied by ,2,relation_process,L2-BR8,L2-BR8,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",full_beta_process_spec,,full_beta_process_spec,beta,beta,alpha,beta_decay,easy,1,7,L2-BR8,,,False,False,False,False,False,True,combination,True,1.351292610168457,True,True
293,L2-BR8-v08,"A nucleus undergoes a decay process. Z+1, A conserved, charge −1e emitted, antineutrino released — this is the full description of this decay. Is the decay type alpha or beta?","A nucleus undergoes a decay process. Z+1, A conserved, charge −1e emitted, antin",2,relation_process,L2-BR8,L2-BR8,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",full_beta_process_spec,,full_beta_process_spec,beta,beta,alpha,beta_decay,easy,1,8,L2-BR8,,,False,False,False,False,False,True,combination,True,1.7840251922607422,True,True
294,CP-L2-01-v01,A nucleus undergoes a decay process. The emitted particle has charge +2e and mass number 4. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge +2e and mas,2,relation_process,CP-L2-01,CP-L2-01,,[],,,,alpha,alpha,beta,alpha_decay,easy,2,1,CP-L2-01,CP-L2-01,alpha_member,False,False,False,False,False,True,combination,True,1.5425186157226562,True,True
295,CP-L2-01-v02,A nucleus undergoes a decay process. The emitted particle has charge −1e and negligible mass. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge −1e and neg,2,relation_process,CP-L2-01,CP-L2-01,,[],,,,beta,beta,alpha,beta_decay,easy,2,2,CP-L2-01,CP-L2-01,beta_member,False,False,False,False,False,True,combination,True,0.0389366149902343,True,False
296,CP-L2-02-v01,A nucleus undergoes a decay process. The daughter nucleus has atomic number 2 lower and mass number 4 lower than the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter nucleus has atomic number 2 lo,2,relation_process,CP-L2-02,CP-L2-02,,[],,,,alpha,alpha,beta,alpha_decay,easy,2,1,CP-L2-02,CP-L2-02,alpha_member,False,False,False,False,False,True,combination,True,1.291757583618164,True,True
297,CP-L2-02-v02,A nucleus undergoes a decay process. The daughter nucleus has atomic number 1 higher and the same mass number as the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter nucleus has atomic number 1 hi,2,relation_process,CP-L2-02,CP-L2-02,,[],,,,beta,beta,alpha,beta_decay,easy,2,2,CP-L2-02,CP-L2-02,beta_member,False,False,False,False,False,True,combination,True,0.5194988250732422,True,True
298,CP-L2-03-v01,A nucleus undergoes a decay process. The emitted particle contains 2 protons and 2 neutrons. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle contains 2 protons and,2,relation_process,CP-L2-03,CP-L2-03,,[],,,,alpha,alpha,beta,alpha_decay,easy,2,1,CP-L2-03,CP-L2-03,alpha_member,False,False,False,False,False,True,combination,True,0.8241376876831055,True,True
299,CP-L2-03-v02,A nucleus undergoes a decay process. The emitted particle contains no protons and belongs to a non-nuclear category. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle contains no protons an,2,relation_process,CP-L2-03,CP-L2-03,,[],,,,beta,beta,alpha,beta_decay,easy,2,2,CP-L2-03,CP-L2-03,beta_member,False,False,False,False,False,True,combination,True,-0.7980327606201172,False,False
300,CP-L2-04-v01,A nucleus undergoes a decay process. Z decreases by 2 and A decreases by 4. Is the decay type alpha or beta?,A nucleus undergoes a decay process. Z decreases by 2 and A decreases by 4. Is t,2,relation_process,CP-L2-04,CP-L2-04,,[],,,,alpha,alpha,beta,alpha_decay,easy,2,1,CP-L2-04,CP-L2-04,alpha_member,False,False,False,False,False,True,combination,True,1.3591089248657229,True,True
301,CP-L2-04-v02,A nucleus undergoes a decay process. Z increases by 1 and A is conserved. Is the decay type alpha or beta?,A nucleus undergoes a decay process. Z increases by 1 and A is conserved. Is the,2,relation_process,CP-L2-04,CP-L2-04,,[],,,,beta,beta,alpha,beta_decay,easy,2,2,CP-L2-04,CP-L2-04,beta_member,False,False,False,False,False,True,combination,True,1.330927848815918,True,True
302,CP-L2-05-v01,A nucleus undergoes a decay process. The emitted particle has charge +2e and the daughter has Z−2. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge +2e and the,2,relation_process,CP-L2-05,CP-L2-05,,[],,,,alpha,alpha,beta,alpha_decay,easy,2,1,CP-L2-05,CP-L2-05,alpha_member,False,False,False,False,False,True,combination,True,1.6012821197509766,True,True
303,CP-L2-05-v02,A nucleus undergoes a decay process. The emitted particle has charge −1e and the daughter has Z+1. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge −1e and the,2,relation_process,CP-L2-05,CP-L2-05,,[],,,,beta,beta,alpha,beta_decay,easy,2,2,CP-L2-05,CP-L2-05,beta_member,False,False,False,False,False,True,combination,True,-0.0362224578857421,False,False
304,CP-L2-06-v01,A nucleus undergoes a decay process. The emitted particle is hadronic with charge +2e. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is hadronic with charg,2,relation_process,CP-L2-06,CP-L2-06,,[],,,,alpha,alpha,beta,alpha_decay,easy,2,1,CP-L2-06,CP-L2-06,alpha_member,False,False,False,False,False,True,combination,True,1.5241069793701172,True,True
305,CP-L2-06-v02,A nucleus undergoes a decay process. The emitted particle is leptonic with charge −1e. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is leptonic with charg,2,relation_process,CP-L2-06,CP-L2-06,,[],,,,beta,beta,alpha,beta_decay,easy,2,2,CP-L2-06,CP-L2-06,beta_member,False,False,False,False,False,True,combination,True,0.2332754135131836,True,False
306,CP-L2-07-v01,A nucleus undergoes a decay process. The emitted particle has mass number 4 and the daughter has A−4. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has mass number 4 and ,2,relation_process,CP-L2-07,CP-L2-07,,[],,,,alpha,alpha,beta,alpha_decay,easy,2,1,CP-L2-07,CP-L2-07,alpha_member,False,False,False,False,False,True,combination,True,1.807037353515625,True,True
307,CP-L2-07-v02,A nucleus undergoes a decay process. The emitted particle has negligible mass and the daughter has A unchanged. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has negligible mass an,2,relation_process,CP-L2-07,CP-L2-07,,[],,,,beta,beta,alpha,beta_decay,easy,2,2,CP-L2-07,CP-L2-07,beta_member,False,False,False,False,False,True,combination,True,-1.059246063232422,False,False
308,CP-L2-08-v01,"A nucleus undergoes a decay process. A bound cluster of nucleons is ejected, reducing Z and A. Is the decay type alpha or beta?","A nucleus undergoes a decay process. A bound cluster of nucleons is ejected, red",2,relation_process,CP-L2-08,CP-L2-08,,[],,,,alpha,alpha,beta,alpha_decay,easy,2,1,CP-L2-08,CP-L2-08,alpha_member,False,False,False,False,False,True,combination,True,1.8495559692382808,True,True
309,CP-L2-08-v02,"A nucleus undergoes a decay process. A neutron within the nucleus converts into a proton, conserving A. Is the decay type alpha or beta?",A nucleus undergoes a decay process. A neutron within the nucleus converts into ,2,relation_process,CP-L2-08,CP-L2-08,,[],,,,beta,beta,alpha,beta_decay,easy,2,2,CP-L2-08,CP-L2-08,beta_member,False,False,False,False,False,True,combination,True,2.3757896423339844,True,True
310,CP-L2-09-v01,"A nucleus undergoes a decay process. The emitted particle has 2 protons and 2 neutrons, leaving Z−2 and A−4. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The emitted particle has 2 protons and 2 ne,2,relation_process,CP-L2-09,CP-L2-09,,[],,,,alpha,alpha,beta,alpha_decay,easy,2,1,CP-L2-09,CP-L2-09,alpha_member,False,False,False,False,False,True,combination,True,1.324544906616211,True,True
311,CP-L2-09-v02,A nucleus undergoes a decay process. The emitted particle has no nucleons; Z+1 and A unchanged. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has no nucleons; Z+1 a,2,relation_process,CP-L2-09,CP-L2-09,,[],,,,beta,beta,alpha,beta_decay,easy,2,2,CP-L2-09,CP-L2-09,beta_member,False,False,False,False,False,True,combination,True,0.0514717102050781,True,False
312,CP-L2-10-v01,A nucleus undergoes a decay process. The daughter has Z−2 and A−4 relative to the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter has Z−2 and A−4 relative to th,2,relation_process,CP-L2-10,CP-L2-10,,[],,,,alpha,alpha,beta,alpha_decay,easy,2,1,CP-L2-10,CP-L2-10,alpha_member,False,False,False,False,False,True,combination,True,1.5108575820922852,True,True
313,CP-L2-10-v02,A nucleus undergoes a decay process. The daughter has Z+1 and A unchanged relative to the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter has Z+1 and A unchanged relati,2,relation_process,CP-L2-10,CP-L2-10,,[],,,,beta,beta,alpha,beta_decay,easy,2,2,CP-L2-10,CP-L2-10,beta_member,False,False,False,False,False,True,combination,True,1.0488777160644531,True,True
314,CP-L2-11-v01,A nucleus undergoes a decay process. The emitted particle has charge +2e and contains 2 protons. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge +2e and con,2,relation_process,CP-L2-11,CP-L2-11,,[],,,,alpha,alpha,beta,alpha_decay,easy,2,1,CP-L2-11,CP-L2-11,alpha_member,False,False,False,False,False,True,combination,True,1.4793357849121094,True,True
315,CP-L2-11-v02,A nucleus undergoes a decay process. The emitted particle has charge −1e and contains no protons. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge −1e and con,2,relation_process,CP-L2-11,CP-L2-11,,[],,,,beta,beta,alpha,beta_decay,easy,2,2,CP-L2-11,CP-L2-11,beta_member,False,False,False,False,False,True,combination,True,-0.2449913024902343,False,False
316,CP-L2-12-v01,A nucleus undergoes a decay process. A neutron is NOT converted; a nuclear cluster is instead ejected. Is the decay type alpha or beta?,A nucleus undergoes a decay process. A neutron is NOT converted; a nuclear clust,2,relation_process,CP-L2-12,CP-L2-12,,[],,,,alpha,alpha,beta,alpha_decay,easy,2,1,CP-L2-12,CP-L2-12,alpha_member,False,False,False,False,False,True,combination,True,0.947824478149414,True,True
317,CP-L2-12-v02,A nucleus undergoes a decay process. A neutron inside the nucleus converts into a proton. Is the decay type alpha or beta?,A nucleus undergoes a decay process. A neutron inside the nucleus converts into ,2,relation_process,CP-L2-12,CP-L2-12,,[],,,,beta,beta,alpha,beta_decay,easy,2,2,CP-L2-12,CP-L2-12,beta_member,False,False,False,False,False,True,combination,True,2.164315223693848,True,True
