prompt,correct_answer,incorrect_answer,correct_log_prob,incorrect_log_prob,correct_token_len,incorrect_token_len,logprob_diff,logprob_diff_normalized,success,generated,score_method,success_metric,threshold,threshold_metric,prompt_id,behaviour,behaviour_type,physics_concept,concept_index,template_idx,difficulty,answer_format,surface_family,keyword_free,level,level_label,group_id,level_group,cue_type,cue_set,relation_type,concept_route,wording_variant,test_type,abstraction_level,inference_steps,has_alpha_keyword,has_beta_keyword,has_helium_ref,has_electron_ref,has_isotope,keyword_type,semantic_equivalence_group,ic_concept_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,prompt_format,evidence_completeness,is_uniquely_determining,notes
A nucleus undergoes a decay process. The emitted particle contains 2 protons and 2 neutrons. Is the decay type alpha or beta?, alpha, beta,-15.808882713317871,-16.633020401000977,1,1,0.8241376876831055,0.8241376876831055,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-03-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,CP-L2-03,True,2.0,relation_process,CP-L2-03,CP-L2-03,,[],,,1,['CP'],2,2,False,False,False,False,False,,CP-L2-03,alpha,CP-L2-03,alpha_member,False,False,False,emission,combination,True,CP discriminant: nucleon content of emitted particle
A nucleus undergoes a decay process. The emitted particle contains no protons and belongs to a non-nuclear category. Is the decay type alpha or beta?, beta, alpha,-16.575639724731445,-15.777606964111328,1,1,-0.7980327606201172,-0.7980327606201172,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-03-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,CP-L2-03,True,2.0,relation_process,CP-L2-03,CP-L2-03,,[],,,2,['CP'],2,2,False,False,False,False,False,,CP-L2-03,beta,CP-L2-03,beta_member,False,False,False,emission,combination,True,CP discriminant: nucleon content of emitted particle
A nucleus undergoes a decay process. Z decreases by 2 and A decreases by 4. Is the decay type alpha or beta?, alpha, beta,-13.007195472717285,-14.366304397583008,1,1,1.3591089248657227,1.3591089248657227,True,"Also, what happens to",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-04-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,CP-L2-04,True,2.0,relation_process,CP-L2-04,CP-L2-04,,[],,,1,['CP'],2,2,False,False,False,False,False,,CP-L2-04,alpha,CP-L2-04,alpha_member,False,False,False,emission,combination,True,CP discriminant: direction of Z change; whether A changes
A nucleus undergoes a decay process. Z increases by 1 and A is conserved. Is the decay type alpha or beta?, beta, alpha,-12.611693382263184,-13.942621231079102,1,1,1.330927848815918,1.330927848815918,True,"Also, what happens to",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-04-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,CP-L2-04,True,2.0,relation_process,CP-L2-04,CP-L2-04,,[],,,2,['CP'],2,2,False,False,False,False,False,,CP-L2-04,beta,CP-L2-04,beta_member,False,False,False,emission,combination,True,CP discriminant: direction of Z change; whether A changes
A nucleus undergoes a decay process. The emitted particle has charge +2e and the daughter has Z−2. Is the decay type alpha or beta?, alpha, beta,-16.668859481811523,-18.2701416015625,1,1,1.6012821197509766,1.6012821197509766,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-05-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,CP-L2-05,True,2.0,relation_process,CP-L2-05,CP-L2-05,,[],,,1,['CP'],2,2,False,False,False,False,False,,CP-L2-05,alpha,CP-L2-05,alpha_member,False,False,False,emission,combination,True,CP discriminant: charge and Z-change direction combined
A nucleus undergoes a decay process. The emitted particle has charge −1e and the daughter has Z+1. Is the decay type alpha or beta?, beta, alpha,-16.7254581451416,-16.68923568725586,1,1,-0.03622245788574219,-0.03622245788574219,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-05-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,CP-L2-05,True,2.0,relation_process,CP-L2-05,CP-L2-05,,[],,,2,['CP'],2,2,False,False,False,False,False,,CP-L2-05,beta,CP-L2-05,beta_member,False,False,False,emission,combination,True,CP discriminant: charge and Z-change direction combined
A nucleus undergoes a decay process. The emitted particle is hadronic with charge +2e. Is the decay type alpha or beta?, alpha, beta,-16.193376541137695,-17.717483520507812,1,1,1.5241069793701172,1.5241069793701172,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-06-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,CP-L2-06,True,2.0,relation_process,CP-L2-06,CP-L2-06,,[],,,1,['CP'],2,2,False,False,False,False,False,,CP-L2-06,alpha,CP-L2-06,alpha_member,False,False,False,emission,combination,True,CP discriminant: particle family and charge
A nucleus undergoes a decay process. The emitted particle is leptonic with charge −1e. Is the decay type alpha or beta?, beta, alpha,-15.58707332611084,-15.820348739624023,1,1,0.2332754135131836,0.2332754135131836,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-06-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,CP-L2-06,True,2.0,relation_process,CP-L2-06,CP-L2-06,,[],,,2,['CP'],2,2,False,False,False,False,False,,CP-L2-06,beta,CP-L2-06,beta_member,False,False,False,emission,combination,True,CP discriminant: particle family and charge
A nucleus undergoes a decay process. The emitted particle has mass number 4 and the daughter has A−4. Is the decay type alpha or beta?, alpha, beta,-15.779655456542969,-17.586692810058594,1,1,1.807037353515625,1.807037353515625,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-07-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,CP-L2-07,True,2.0,relation_process,CP-L2-07,CP-L2-07,,[],,,1,['CP'],2,2,False,False,False,False,False,,CP-L2-07,alpha,CP-L2-07,alpha_member,False,False,False,emission,combination,True,CP discriminant: mass of emitted particle and A-change together
A nucleus undergoes a decay process. The emitted particle has negligible mass and the daughter has A unchanged. Is the decay type alpha or beta?, beta, alpha,-17.413341522216797,-16.354095458984375,1,1,-1.0592460632324219,-1.0592460632324219,False,"Also, what happens to",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-07-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,CP-L2-07,True,2.0,relation_process,CP-L2-07,CP-L2-07,,[],,,2,['CP'],2,2,False,False,False,False,False,,CP-L2-07,beta,CP-L2-07,beta_member,False,False,False,emission,combination,True,CP discriminant: mass of emitted particle and A-change together
"A nucleus undergoes a decay process. A bound cluster of nucleons is ejected, reducing Z and A. Is the decay type alpha or beta?", alpha, beta,-12.62555980682373,-14.475115776062012,1,1,1.8495559692382812,1.8495559692382812,True,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-08-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,CP-L2-08,True,2.0,relation_process,CP-L2-08,CP-L2-08,,[],,,1,['CP'],2,2,False,False,False,False,False,,CP-L2-08,alpha,CP-L2-08,alpha_member,False,False,False,emission,combination,True,CP discriminant: ejection vs. in-nucleus conversion process type
"A nucleus undergoes a decay process. A neutron within the nucleus converts into a proton, conserving A. Is the decay type alpha or beta?", beta, alpha,-11.340693473815918,-13.716483116149902,1,1,2.3757896423339844,2.3757896423339844,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-08-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,CP-L2-08,True,2.0,relation_process,CP-L2-08,CP-L2-08,,[],,,2,['CP'],2,2,False,False,False,False,False,,CP-L2-08,beta,CP-L2-08,beta_member,False,False,False,emission,combination,True,CP discriminant: ejection vs. in-nucleus conversion process type
"A nucleus undergoes a decay process. The emitted particle has 2 protons and 2 neutrons, leaving Z−2 and A−4. Is the decay type alpha or beta?", alpha, beta,-15.41571044921875,-16.74025535583496,1,1,1.324544906616211,1.324544906616211,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-09-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,CP-L2-09,True,2.0,relation_process,CP-L2-09,CP-L2-09,,[],,,1,['CP'],2,2,False,False,False,False,False,,CP-L2-09,alpha,CP-L2-09,alpha_member,False,False,False,emission,combination,True,CP discriminant: full nucleon accounting comparison
A nucleus undergoes a decay process. The emitted particle has no nucleons; Z+1 and A unchanged. Is the decay type alpha or beta?, beta, alpha,-13.798367500305176,-13.849839210510254,1,1,0.051471710205078125,0.051471710205078125,False,"Also, what happens to",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-09-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,CP-L2-09,True,2.0,relation_process,CP-L2-09,CP-L2-09,,[],,,2,['CP'],2,2,False,False,False,False,False,,CP-L2-09,beta,CP-L2-09,beta_member,False,False,False,emission,combination,True,CP discriminant: full nucleon accounting comparison
A nucleus undergoes a decay process. The daughter has Z−2 and A−4 relative to the parent. Is the decay type alpha or beta?, alpha, beta,-14.814841270446777,-16.325698852539062,1,1,1.5108575820922852,1.5108575820922852,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-10-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,CP-L2-10,True,2.0,relation_process,CP-L2-10,CP-L2-10,,[],,,1,['CP'],2,2,False,False,False,False,False,,CP-L2-10,alpha,CP-L2-10,alpha_member,False,False,False,emission,combination,True,CP discriminant: full daughter-change comparison
A nucleus undergoes a decay process. The daughter has Z+1 and A unchanged relative to the parent. Is the decay type alpha or beta?, beta, alpha,-13.763137817382812,-14.812015533447266,1,1,1.0488777160644531,1.0488777160644531,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-10-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,CP-L2-10,True,2.0,relation_process,CP-L2-10,CP-L2-10,,[],,,2,['CP'],2,2,False,False,False,False,False,,CP-L2-10,beta,CP-L2-10,beta_member,False,False,False,emission,combination,True,CP discriminant: full daughter-change comparison
A nucleus undergoes a decay process. The emitted particle has charge +2e and contains 2 protons. Is the decay type alpha or beta?, alpha, beta,-17.09880828857422,-18.578144073486328,1,1,1.4793357849121094,1.4793357849121094,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-11-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,CP-L2-11,True,2.0,relation_process,CP-L2-11,CP-L2-11,,[],,,1,['CP'],2,2,False,False,False,False,False,,CP-L2-11,alpha,CP-L2-11,alpha_member,False,False,False,emission,combination,True,CP discriminant: charge and proton content combined
A nucleus undergoes a decay process. The emitted particle has charge −1e and contains no protons. Is the decay type alpha or beta?, beta, alpha,-17.98394775390625,-17.738956451416016,1,1,-0.24499130249023438,-0.24499130249023438,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-11-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,CP-L2-11,True,2.0,relation_process,CP-L2-11,CP-L2-11,,[],,,2,['CP'],2,2,False,False,False,False,False,,CP-L2-11,beta,CP-L2-11,beta_member,False,False,False,emission,combination,True,CP discriminant: charge and proton content combined
A nucleus undergoes a decay process. A neutron is NOT converted; a nuclear cluster is instead ejected. Is the decay type alpha or beta?, alpha, beta,-13.032953262329102,-13.980777740478516,1,1,0.9478244781494141,0.9478244781494141,True,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-12-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,CP-L2-12,True,2.0,relation_process,CP-L2-12,CP-L2-12,,[],,,1,['CP'],2,2,False,False,False,False,False,,CP-L2-12,alpha,CP-L2-12,alpha_member,False,False,False,emission,combination,True,CP discriminant: process type: ejection vs. conversion
A nucleus undergoes a decay process. A neutron inside the nucleus converts into a proton. Is the decay type alpha or beta?, beta, alpha,-13.27064037322998,-15.434955596923828,1,1,2.1643152236938477,2.1643152236938477,True,"Also, what happens to",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-12-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,CP-L2-12,True,2.0,relation_process,CP-L2-12,CP-L2-12,,[],,,2,['CP'],2,2,False,False,False,False,False,,CP-L2-12,beta,CP-L2-12,beta_member,False,False,False,emission,combination,True,CP discriminant: process type: ejection vs. conversion
"A nucleus undergoes a decay process. The emitted particle has charge +2e, mass 4, 2 protons, 2 neutrons; daughter Z−2, A−4. Is the decay type alpha or beta?", alpha, beta,-15.47299575805664,-16.859556198120117,1,1,1.3865604400634766,1.3865604400634766,True,"Explain.

I have this",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-13-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,CP-L2-13,True,2.0,relation_process,CP-L2-13,CP-L2-13,,[],,,1,['CP'],2,2,False,False,False,False,False,,CP-L2-13,alpha,CP-L2-13,alpha_member,False,False,False,emission,combination,True,CP discriminant: full specification contrast
"A nucleus undergoes a decay process. The emitted particle has charge −1e, negligible mass; daughter Z+1, A unchanged; antineutrino emitted. Is the decay type alpha or beta?", beta, alpha,-14.846237182617188,-15.865720748901367,1,1,1.0194835662841797,1.0194835662841797,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-13-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,CP-L2-13,True,2.0,relation_process,CP-L2-13,CP-L2-13,,[],,,2,['CP'],2,2,False,False,False,False,False,,CP-L2-13,beta,CP-L2-13,beta_member,False,False,False,emission,combination,True,CP discriminant: full specification contrast
A nucleus undergoes a decay process. The emitted particle has charge +2e and the mass number decreases by 4. Is the decay type alpha or beta?, alpha, beta,-17.214189529418945,-18.788034439086914,1,1,1.5738449096679688,1.5738449096679688,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-14-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,CP-L2-14,True,2.0,relation_process,CP-L2-14,CP-L2-14,,[],,,1,['CP'],2,2,False,False,False,False,False,,CP-L2-14,alpha,CP-L2-14,alpha_member,False,False,False,emission,combination,True,CP discriminant: charge and A-change together
A nucleus undergoes a decay process. The emitted particle has charge −1e and the mass number is conserved. Is the decay type alpha or beta?, beta, alpha,-17.827735900878906,-17.61650848388672,1,1,-0.2112274169921875,-0.2112274169921875,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L2-14-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,CP-L2-14,True,2.0,relation_process,CP-L2-14,CP-L2-14,,[],,,2,['CP'],2,2,False,False,False,False,False,,CP-L2-14,beta,CP-L2-14,beta_member,False,False,False,emission,combination,True,CP discriminant: charge and A-change together
"A nucleus undergoes a decay process. The emitted particle is identical to a helium-4 nucleus, which has charge +2e and mass number 4. Is the decay type alpha or beta?", alpha, beta,-14.234502792358398,-16.33267593383789,1,1,2.098173141479492,2.098173141479492,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L2-GRAD-A-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,medium,x_or_y,L2-GRAD-A,False,2.0,relation_process,L2-GRAD-A,L2-GRAD-A,,[],,,1,['IC'],3,3,False,False,True,False,False,,L2-GRAD-A,alpha,,,False,False,False,equivalence,combination,True,Abstraction gradient probe: bridges L2 and L3 by combining cues with He-4 equivalence.
"A nucleus undergoes a decay process. The emitted particle, like helium-4, has 2 protons and 2 neutrons. Is the decay type alpha or beta?", alpha, beta,-14.059191703796387,-15.658159255981445,1,1,1.5989675521850586,1.5989675521850586,True,"Also, what happens to",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L2-GRAD-A-v02,physics_decay_type_probe,latent_state_probing,alpha_decay,0,2,medium,x_or_y,L2-GRAD-A,False,2.0,relation_process,L2-GRAD-A,L2-GRAD-A,,[],,,2,['IC'],3,3,False,False,True,False,False,,L2-GRAD-A,alpha,,,False,False,False,equivalence,combination,True,Abstraction gradient probe: bridges L2 and L3 by combining cues with He-4 equivalence.
A nucleus undergoes a decay process. The emitted particle is a He-4-like cluster whose emission reduces Z by 2 and A by 4. Is the decay type alpha or beta?, alpha, beta,-13.711248397827148,-15.237876892089844,1,1,1.5266284942626953,1.5266284942626953,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L2-GRAD-A-v03,physics_decay_type_probe,latent_state_probing,alpha_decay,0,3,medium,x_or_y,L2-GRAD-A,False,2.0,relation_process,L2-GRAD-A,L2-GRAD-A,,[],,,3,['IC'],3,3,False,False,True,False,False,,L2-GRAD-A,alpha,,,False,False,False,equivalence,combination,True,Abstraction gradient probe: bridges L2 and L3 by combining cues with He-4 equivalence.
